Sucursal,Equipo,Fecha,Temperatura C°,Observaciones,Responsable,email
Costanera,COS004,16-08-2025 12:02:12,5.4,,Matias,huentecostanera@gmail.com
Plaza Egaña,EGA001,15-08-2025 21:56:25,2.8,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,15-08-2025 21:56:44,6.5,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,15-08-2025 21:57:01,6.5,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,15-08-2025 21:57:24,2.6,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,16-08-2025 12:20:43,-1.1,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,16-08-2025 12:23:15,5,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,16-08-2025 12:23:29,6.9,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,16-08-2025 12:23:45,3,,Patricio,huente.plazaegana@gmail.com
MUT,MUT003,16-08-2025 17:01:28,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT001,16-08-2025 17:01:53,0.08,,Nicole,huente.mut@gmail.com
MUT,MUT002,16-08-2025 17:02:11,0.04,,Nicole,huente.mut@gmail.com
MUT,MUT004,16-08-2025 17:02:28,15.02,,Nicole,huente.mut@gmail.com
Costanera,COS002,16-08-2025 16:57:24,1.2,,Matias,huentecostanera@gmail.com
Costanera,COS001,16-08-2025 16:57:53,8.6,,Matias,huentecostanera@gmail.com
Costanera,COS003,16-08-2025 16:58:24,-21.6,,Matias,huentecostanera@gmail.com
Costanera,COS004,16-08-2025 16:58:41,5.3,,Matias,huentecostanera@gmail.com
Esc. Militar,EM001,16-08-2025 17:23:42,10.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,16-08-2025 17:31:36,18.7,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,16-08-2025 17:36:22,-1.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,16-08-2025 17:49:50,6.9,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,16-08-2025 17:50:26,9.1,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM004,16-08-2025 17:51:20,8.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,16-08-2025 17:56:45,4.6,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA004,16-08-2025 18:03:22,3.7,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM002,16-08-2025 18:41:52,13.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,16-08-2025 19:11:41,13.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,16-08-2025 19:17:00,13.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,16-08-2025 19:35:03,19,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,16-08-2025 19:38:48,6.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,16-08-2025 19:38:59,4.1,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,16-08-2025 20:08:51,0.05,,Nicole,huente.mut@gmail.com
MUT,MUT001,16-08-2025 20:09:03,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT003,16-08-2025 20:11:04,0.03,,Nicole,huente.mut@gmail.com
MUT,MUT004,16-08-2025 20:11:16,13.06,,Nicole,huente.mut@gmail.com
Costanera,COS002,16-08-2025 18:37:15,-3,,Emma,huentecostanera@gmail.com
Costanera,COS001,16-08-2025 21:01:56,8.9,,Emma,huentecostanera@gmail.com
Costanera,COS003,16-08-2025 21:02:59,23.6,,Emma,huentecostanera@gmail.com
Costanera,COS004,16-08-2025 21:04:52,4,,Emma,huentecostanera@gmail.com
Plaza Egaña,EGA001,16-08-2025 22:10:04,-3,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,16-08-2025 22:15:17,5.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,16-08-2025 22:15:39,7.4,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,16-08-2025 22:36:30,3.6,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM002,17-08-2025 11:12:32,2.4,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,17-08-2025 11:35:27,0.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,17-08-2025 11:35:59,5.1,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,17-08-2025 11:36:13,6.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,17-08-2025 11:40:44,3.1,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM001,17-08-2025 11:41:16,10,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,17-08-2025 11:48:00,15.3,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS001,17-08-2025 12:01:26,8.1,,Matias,huentecostanera@gmail.com
Costanera,COS002,17-08-2025 12:02:01,0.4,,Matias,huentecostanera@gmail.com
Costanera,COS003,17-08-2025 12:02:45,-21.8,,Matias,huentecostanera@gmail.com
Costanera,COS004,17-08-2025 12:03:05,5.3,,Matias,huentecostanera@gmail.com
Esc. Militar,EM005,17-08-2025 12:15:23,1.4,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,17-08-2025 11:58:59,0.03,,Nicole,huente.mut@gmail.com
MUT,MUT001,17-08-2025 11:59:18,10,,Nicole,huente.mut@gmail.com
MUT,MUT002,17-08-2025 11:59:37,0.04,,Nicole,huente.mut@gmail.com
MUT,MUT004,17-08-2025 11:59:46,12.05,,Nicole,huente.mut@gmail.com
Esc. Militar,EM002,17-08-2025 16:57:21,10,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS002,17-08-2025 16:57:44,0,,Matias,huentecostanera@gmail.com
Costanera,COS001,17-08-2025 16:57:57,8.5,,Matias,huentecostanera@gmail.com
Costanera,COS003,17-08-2025 16:58:16,-21.9,,Matias,huentecostanera@gmail.com
Costanera,COS004,17-08-2025 16:58:34,3.5,,Matias,huentecostanera@gmail.com
Esc. Militar,EM001,17-08-2025 16:59:49,9.4,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,17-08-2025 17:00:47,0.06,,Nicole,huente.mut@gmail.com
MUT,MUT001,17-08-2025 17:00:58,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT002,17-08-2025 17:01:11,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT004,17-08-2025 17:01:21,7.02,,Nicole,huente.mut@gmail.com
Esc. Militar,EM003,17-08-2025 17:09:46,17,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,17-08-2025 17:13:39,9.4,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,17-08-2025 17:15:55,3.7,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,17-08-2025 17:17:54,-0.9,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,17-08-2025 17:18:11,6.5,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,17-08-2025 17:18:31,6.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,17-08-2025 17:47:43,2.9,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM002,17-08-2025 19:29:00,12.4,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,17-08-2025 19:33:03,10.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,17-08-2025 19:38:14,16,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,17-08-2025 19:40:23,9.4,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,17-08-2025 19:43:44,2,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,17-08-2025 20:18:25,0.06,,Nicolr,huente.mut@gmail.com
MUT,MUT001,17-08-2025 20:18:36,10,,Nicole,huente.mut@gmail.com
MUT,MUT004,17-08-2025 20:20:30,11.05,,Nicole,huente.mut@gmail.com
Plaza Egaña,EGA001,17-08-2025 20:16:03,-0.5,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,17-08-2025 20:16:25,10.3,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,17-08-2025 20:30:04,6.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,17-08-2025 20:41:17,3.2,,Patricio,huente.plazaegana@gmail.com
Costanera,COS002,17-08-2025 21:03:15,0.4,,Dayana Castillo,huentecostanera@gmail.com
Costanera,COS001,17-08-2025 21:04:01,7.8,,Dayana Castilli,huentecostanera@gmail.com
Costanera,COS003,17-08-2025 21:04:18,22.7,,Dayana Castillo,huentecostanera@gmail.com
Costanera,COS004,17-08-2025 21:04:32,4.8,,Dayana Castillo,huentecostanera@gmail.com
MUT,MUT001,18-08-2025 11:09:31,0.9,,Paula,huente.mut@gmail.com
MUT,MUT002,18-08-2025 11:09:53,0.5,,Paula,huente.mut@gmail.com
MUT,MUT003,18-08-2025 11:10:05,0.4,,Paula,huente.mut@gmail.com
MUT,MUT004,18-08-2025 11:10:19,7.6,,Paula,huente.mut@gmail.com
Esc. Militar,EM001,18-08-2025 12:43:10,7.3,,Florencia,huente.escuelamilitar@gmail.com
Costanera,COS001,18-08-2025 12:57:00,5.6,,Nino,huentecostanera@gmail.com
Esc. Militar,EM003,18-08-2025 13:01:27,14.5,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,18-08-2025 13:01:42,11.4,,Florencia,huente.escuelamilitar@gmail.com
Costanera,COS002,18-08-2025 12:17:00,3.3,,Nino,huentecostanera@gmail.com
Costanera,COS003,18-08-2025 12:17:00,-23.1,,Nino,huentecostanera@gmail.com
Costanera,COS004,18-08-2025 12:18:00,2.4,,Nino,huentecostanera@gmail.com
Esc. Militar,EM002,18-08-2025 13:31:17,5.4,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,18-08-2025 13:51:26,9.9,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,18-08-2025 13:28:00,1.1,,Florencia,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,18-08-2025 12:46:00,-1.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,18-08-2025 12:47:00,6.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,18-08-2025 12:46:00,9.8,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,18-08-2025 12:46:00,0.3,,Luis,huente.plazaegana@gmail.com
MUT,MUT001,18-08-2025 17:18:16,0.9,,Paula,huente.mut@gmail.com
MUT,MUT002,18-08-2025 17:18:26,0.2,,Paula,huente.mut@gmail.com
MUT,MUT003,18-08-2025 17:18:37,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,18-08-2025 17:18:46,11.7,,Paula,huente.mut@gmail.com
Plaza Egaña,EGA001,18-08-2025 17:45:37,0.3,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,18-08-2025 17:45:55,5.3,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,18-08-2025 17:46:13,8.8,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,18-08-2025 17:46:33,1.2,,David,huente.plazaegana@gmail.com
Esc. Militar,EM001,18-08-2025 16:00:00,7.8,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,18-08-2025 4:00:00,15.2,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,18-08-2025 16:00:00,12.8,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,18-08-2025 16:00:00,8.6,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,18-08-2025 16:00:00,4.2,,Florencia,huente.escuelamilitar@gmail.com
MUT,MUT001,18-08-2025 20:04:03,0.8,,Paula,huente.mut@gmail.com
MUT,MUT002,18-08-2025 20:04:13,0.9,,Paula,huente.mut@gmail.com
MUT,MUT003,18-08-2025 20:04:26,0.1,,Paula,huente.mut@gmail.com
MUT,MUT004,18-08-2025 20:04:37,7.1,,Paula,huente.mut@gmail.com
MUT,MUT001,19-08-2025 11:03:24,1,,Paula,huente.mut@gmail.com
MUT,MUT002,19-08-2025 11:03:36,0.6,,Paula,huente.mut@gmail.com
MUT,MUT003,19-08-2025 11:03:49,0.2,,Paula,huente.mut@gmail.com
MUT,MUT004,19-08-2025 11:04:10,10.1,,Paula,huente.mut@gmail.com
Costanera,COS001,19-08-2025 11:18:00,4.6,,Florencia,huentecostanera@gmail.com
Costanera,COS002,19-08-2025 12:32:18,0.6,,Florencia,huentecostanera@gmail.com
Costanera,COS004,19-08-2025 12:32:57,2.8,,Florencia,huentecostanera@gmail.com
Costanera,COS003,19-08-2025 12:33:16,-22.1,,Florencia,huentecostanera@gmail.com
Plaza Egaña,EGA001,18-08-2025 21:08:45,0.7,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,18-08-2025 21:09:03,5.1,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,18-08-2025 21:09:22,10.6,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,18-08-2025 21:09:56,2.3,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,19-08-2025 12:58:58,0.3,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,19-08-2025 12:59:12,6.3,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,19-08-2025 13:00:55,11.1,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,19-08-2025 13:01:11,2.6,,David,huente.plazaegana@gmail.com
MUT,MUT001,19-08-2025 16:00:20,0.6,,Paula,huente.mut@gmail.com
MUT,MUT002,19-08-2025 16:00:32,0.7,,Paula,huente.mut@gmail.com
MUT,MUT003,19-08-2025 16:00:41,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,19-08-2025 16:00:52,4.6,,Paula,huente.mut@gmail.com
Plaza Egaña,EGA001,19-08-2025 17:39:24,-1.7,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,19-08-2025 17:39:43,6.9,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,19-08-2025 17:39:56,9.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,19-08-2025 17:40:08,0.7,,Luis,huente.plazaegana@gmail.com
Costanera,COS001,19-08-2025 17:52:42,8.7,,Jessica,huentecostanera@gmail.com
Costanera,COS002,19-08-2025 17:53:39,0.8,,Jessica,huentecostanera@gmail.com
Costanera,COS003,19-08-2025 17:54:27,-19,,Jessica,huentecostanera@gmail.com
Costanera,COS004,19-08-2025 17:54:54,5.9,,Jessica,huentecostanera@gmail.com
MUT,MUT001,19-08-2025 20:10:13,0.9,,Paula,huente.mut@gmail.com
MUT,MUT002,19-08-2025 20:10:57,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,19-08-2025 20:11:08,0.1,,Paula,huente.mut@gmail.com
MUT,MUT004,19-08-2025 20:11:23,8.6,,Paula,huente.mut@gmail.com
Costanera,COS001,19-08-2025 21:37:03,6.6,,Florencia,huentecostanera@gmail.com
Costanera,COS002,19-08-2025 21:47:49,-4.4,,Florencia,huentecostanera@gmail.com
Costanera,COS003,19-08-2025 21:48:29,-20.7,,Florencia,huentecostanera@gmail.com
Costanera,COS004,19-08-2025 22:10:26,4.6,,Florencia,huentecostanera@gmail.com
MUT,MUT001,20-08-2025 11:01:20,1.1,,Paula,huente.mut@gmail.com
MUT,MUT002,20-08-2025 11:02:14,0.7,,Paula,huente.mut@gmail.com
MUT,MUT003,20-08-2025 11:02:32,0.4,,Paula,huente.mut@gmail.com
MUT,MUT004,20-08-2025 11:02:45,12.3,,Paula,huente.mut@gmail.com
Plaza Egaña,EGA001,19-08-2025 21:24:45,0.7,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,19-08-2025 21:28:26,6.5,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,19-08-2025 21:28:38,9.5,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,19-08-2025 21:29:30,1.7,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,20-08-2025 12:12:47,0.9,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,20-08-2025 12:13:28,7.2,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,20-08-2025 12:13:45,8.5,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,20-08-2025 12:14:01,2.4,,David,huente.plazaegana@gmail.com
MUT,MUT001,20-08-2025 16:02:11,0.6,,Paula,huente.mut@gmail.com
MUT,MUT002,20-08-2025 16:02:49,0.2,,Paula,huente.mut@gmail.com
MUT,MUT003,20-08-2025 16:02:59,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,20-08-2025 16:03:15,16.5,,Paula,huente.mut@gmail.com
Esc. Militar,EM001,20-08-2025 12:20:00,9.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,20-08-2025 17:20:57,9.2,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,20-08-2025 12:21:00,11.9,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,20-08-2025 17:21:37,11.6,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,20-08-2025 12:22:00,7.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,20-08-2025 17:22:36,7.9,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,20-08-2025 12:23:00,9.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,20-08-2025 17:23:46,9.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,20-08-2025 12:24:00,7.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,20-08-2025 17:24:20,7.4,,Alejandra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,20-08-2025 17:36:00,0.8,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,20-08-2025 17:36:00,5.6,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,20-08-2025 17:39:00,8.8,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,20-08-2025 17:38:00,2.2,,David,huente.plazaegana@gmail.com
MUT,MUT001,20-08-2025 20:09:44,0.8,,Paula,huente.mut@gmail.com
MUT,MUT002,20-08-2025 20:10:06,0.3,,Paula,huente.mut@gmail.com
MUT,MUT003,20-08-2025 20:10:24,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,20-08-2025 20:10:44,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,20-08-2025 20:15:05,12.1,,Paula,huente.mut@gmail.com
Costanera,COS001,09-08-2025 21:23:00,7.5,,Dayana C.,huentecostanera@gmail.com
Costanera,COS001,18-08-2025 17:23:00,6.7,,Ninoska,huentecostanera@gmail.com
Costanera,COS001,18-08-2025 21:24:00,7.3,,Florencia,huentecostanera@gmail.com
Costanera,COS001,20-08-2025 11:26:00,6.7,,Ninoska,huentecostanera@gmail.com
Costanera,COS001,20-08-2025 16:16:00,7.4,,Ninoska,huentecostanera@gmail.com
Costanera,COS001,20-08-2025 20:27:00,7.9,,Florencia,huentecostanera@gmail.com
MUT,MUT002,16-08-2025 19:10:00,0.6,,Paula,huente.mut@gmail.com
MUT,MUT002,17-08-2025 19:11:00,0.8,,Paula,huente.mut@gmail.com
Costanera,COS004,09-08-2025 21:01:00,5.7,,Dayana,huentecostanera@gmail.com
Costanera,COS004,14-08-2025 21:00:00,4.3,,Nino,huentecostanera@gmail.com
Costanera,COS004,18-08-2025 17:05:00,2.8,,Nino,huentecostanera@gmail.com
Costanera,COS004,18-08-2025 21:15:00,3.1,,Nino,huentecostanera@gmail.com
Costanera,COS003,09-08-2025 11:25:00,-22,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,09-08-2025 17:12:00,-21.6,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,09-08-2025 21:32:00,-21.2,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,10-08-2025 11:12:00,-22,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,10-08-2025 17:01:00,-21.9,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,10-08-2025 21:23:00,-22.2,,Dayana C.,huentecostanera@gmail.com
Costanera,COS003,16-08-2025 21:36:00,-23.6,,Matias,huentecostanera@gmail.com
Costanera,COS003,17-08-2025 21:02:00,-22.7,,Matias,huentecostanera@gmail.com
Costanera,COS003,18-08-2025 17:02:00,-22.6,,Nino,huentecostanera@gmail.com
Costanera,COS003,18-08-2025 21:36:00,-22.8,,Nino,huentecostanera@gmail.com
MUT,MUT001,21-08-2025 11:14:37,1,,Paula,huente.mut@gmail.com
MUT,MUT002,21-08-2025 11:14:50,0.6,,Paula,huente.mut@gmail.com
MUT,MUT003,21-08-2025 11:15:02,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,21-08-2025 11:15:14,8.4,,Paula,huente.mut@gmail.com
Costanera,COS001,21-08-2025 11:39:17,6.8,,Nino,huentecostanera@gmail.com
Costanera,COS002,21-08-2025 11:39:55,3.2,,Nino,huentecostanera@gmail.com
Costanera,COS003,21-08-2025 11:40:07,-22,,Nino,huentecostanera@gmail.com
Costanera,COS004,21-08-2025 11:40:19,2.4,,Nino,huentecostanera@gmail.com
Costanera,COS004,21-08-2025 11:40:42,2.1,,Nino,huentecostanera@gmail.com
Plaza Egaña,EGA001,20-08-2025 21:26:22,0.7,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,20-08-2025 21:26:31,5.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,20-08-2025 21:26:43,9.6,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,10-08-2025 21:45:00,-1.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,10-08-2025 21:45:00,6.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,10-08-2025 21:31:00,9.4,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,10-08-2025 20:44:00,9.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,09-08-2025 21:31:00,1.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,10-08-2025 20:44:00,2,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,21-08-2025 13:56:00,0.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,21-08-2025 13:56:17,5.8,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,21-08-2025 13:56:29,8.9,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,21-08-2025 13:56:41,1.2,,Luis,huente.plazaegana@gmail.com
MUT,MUT001,21-08-2025 15:53:01,1,,Paula,huente.mut@gmail.com
MUT,MUT002,21-08-2025 15:53:11,0.3,,Paula,huente.mut@gmail.com
MUT,MUT003,21-08-2025 15:53:59,0.1,,Paula,huente.mut@gmail.com
MUT,MUT004,21-08-2025 15:54:09,9.5,,Paula,huente.mut@gmail.com
Esc. Militar,EM001,21-08-2025 16:30:17,12.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,21-08-2025 16:32:12,16.2,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,21-08-2025 16:33:15,4.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,21-08-2025 16:40:15,6.8,,Alejandra,huente.escuelamilitar@gmail.com
Costanera,COS001,21-08-2025 16:44:34,6.8,,Nino,huentecostanera@gmail.com
Costanera,COS002,21-08-2025 16:44:59,3.1,,Nino,huentecostanera@gmail.com
Esc. Militar,EM005,21-08-2025 16:46:17,5.1,,Alejandra,huente.escuelamilitar@gmail.com
Costanera,COS003,21-08-2025 16:55:13,-22.8,,Nino,huentecostanera@gmail.com
Costanera,COS004,21-08-2025 16:55:00,2.8,,Nino,huentecostanera@gmail.com
Esc. Militar,EM001,21-08-2025 12:05:00,9.2,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,21-08-2025 12:06:00,11.6,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,21-08-2025 12:07:00,7.9,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,21-08-2025 12:08:00,9.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,21-08-2025 12:10:00,7.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,02-08-2025 12:38:00,6.4,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,02-08-2025 16:38:00,6.7,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,02-08-2025 19:39:00,6.9,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,03-08-2025 16:40:00,6.4,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,18-08-2025 19:41:00,7.8,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,19-08-2025 12:42:00,7.4,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,19-08-2025 16:42:00,7.6,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,19-08-2025 19:30:00,7.8,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,20-08-2025 19:02:00,9.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,02-08-2025 12:00:00,12.7,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,02-08-2025 16:44:00,12.7,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,02-08-2025 19:00:00,12.4,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,03-08-2025 16:45:00,12.5,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,03-08-2025 19:05:00,12.6,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,19-08-2025 12:00:00,11.5,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,19-08-2025 16:00:00,11.8,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,19-08-2025 19:00:00,11.6,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,20-08-2025 19:00:00,7.8,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,01-08-2025 19:05:00,12.8,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,02-08-2025 12:10:00,12.1,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,02-08-2025 16:05:00,12.7,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,02-08-2025 19:00:00,12.5,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,03-08-2025 17:00:00,12.3,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,21-08-2025 17:06:00,0.1,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,21-08-2025 19:06:49,4.9,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,21-08-2025 17:08:00,10,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,21-08-2025 17:09:00,1.2,,David,huente.plazaegana@gmail.com
Esc. Militar,EM003,10-08-2025 17:01:00,13.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,10-08-2025 19:14:00,13.3,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,18-08-2025 19:15:00,13.8,,Florencia,huente.escuelamilitar@gmail.com
